customerNumber,customerName,contactLastName,contactFirstName,phone,addressLine1,addressLine2,city,state,postalCode,country,salesRepEmployeeNumber,creditLimit,orderNumber,orderDate,requiredDate,shippedDate,status,comments,customerNumber,orderNumber,productCode,quantityOrdered,priceEach,orderLineNumber
239,"Collectable Mini Designs Co.",Thompson,Valarie,7605558146,"361 Furth Circle",NULL,"San Diego",CA,91217,USA,1166,105000,10222,"2004-02-19 00:00:00","2004-02-27 00:00:00","2004-02-20 00:00:00",Shipped,NULL,239,10222,S18_1662,49,141.92,4
239,"Collectable Mini Designs Co.",Thompson,Valarie,7605558146,"361 Furth Circle",NULL,"San Diego",CA,91217,USA,1166,105000,10222,"2004-02-19 00:00:00","2004-02-27 00:00:00","2004-02-20 00:00:00",Shipped,NULL,239,10222,S18_3029,49,94.62,10
239,"Collectable Mini Designs Co.",Thompson,Valarie,7605558146,"361 Furth Circle",NULL,"San Diego",CA,91217,USA,1166,105000,10222,"2004-02-19 00:00:00","2004-02-27 00:00:00","2004-02-20 00:00:00",Shipped,NULL,239,10222,S18_3856,45,85.75,9
239,"Collectable Mini Designs Co.",Thompson,Valarie,7605558146,"361 Furth Circle",NULL,"San Diego",CA,91217,USA,1166,105000,10222,"2004-02-19 00:00:00","2004-02-27 00:00:00","2004-02-20 00:00:00",Shipped,NULL,239,10222,S24_2841,32,81.53,5
239,"Collectable Mini Designs Co.",Thompson,Valarie,7605558146,"361 Furth Circle",NULL,"San Diego",CA,91217,USA,1166,105000,10222,"2004-02-19 00:00:00","2004-02-27 00:00:00","2004-02-20 00:00:00",Shipped,NULL,239,10222,S24_3151,47,70.81,14
239,"Collectable Mini Designs Co.",Thompson,Valarie,7605558146,"361 Furth Circle",NULL,"San Diego",CA,91217,USA,1166,105000,10222,"2004-02-19 00:00:00","2004-02-27 00:00:00","2004-02-20 00:00:00",Shipped,NULL,239,10222,S24_3420,43,70.35,6
239,"Collectable Mini Designs Co.",Thompson,Valarie,7605558146,"361 Furth Circle",NULL,"San Diego",CA,91217,USA,1166,105000,10222,"2004-02-19 00:00:00","2004-02-27 00:00:00","2004-02-20 00:00:00",Shipped,NULL,239,10222,S24_3816,46,80.51,11
239,"Collectable Mini Designs Co.",Thompson,Valarie,7605558146,"361 Furth Circle",NULL,"San Diego",CA,91217,USA,1166,105000,10222,"2004-02-19 00:00:00","2004-02-27 00:00:00","2004-02-20 00:00:00",Shipped,NULL,239,10222,S24_3949,48,56.64,3
239,"Collectable Mini Designs Co.",Thompson,Valarie,7605558146,"361 Furth Circle",NULL,"San Diego",CA,91217,USA,1166,105000,10222,"2004-02-19 00:00:00","2004-02-27 00:00:00","2004-02-20 00:00:00",Shipped,NULL,239,10222,S700_1138,31,62.67,15
239,"Collectable Mini Designs Co.",Thompson,Valarie,7605558146,"361 Furth Circle",NULL,"San Diego",CA,91217,USA,1166,105000,10222,"2004-02-19 00:00:00","2004-02-27 00:00:00","2004-02-20 00:00:00",Shipped,NULL,239,10222,S700_2047,26,102.29,8
239,"Collectable Mini Designs Co.",Thompson,Valarie,7605558146,"361 Furth Circle",NULL,"San Diego",CA,91217,USA,1166,105000,10222,"2004-02-19 00:00:00","2004-02-27 00:00:00","2004-02-20 00:00:00",Shipped,NULL,239,10222,S700_2466,37,87.75,1
239,"Collectable Mini Designs Co.",Thompson,Valarie,7605558146,"361 Furth Circle",NULL,"San Diego",CA,91217,USA,1166,105000,10222,"2004-02-19 00:00:00","2004-02-27 00:00:00","2004-02-20 00:00:00",Shipped,NULL,239,10222,S700_2610,36,80.95,13
239,"Collectable Mini Designs Co.",Thompson,Valarie,7605558146,"361 Furth Circle",NULL,"San Diego",CA,91217,USA,1166,105000,10222,"2004-02-19 00:00:00","2004-02-27 00:00:00","2004-02-20 00:00:00",Shipped,NULL,239,10222,S700_3505,38,110.19,16
239,"Collectable Mini Designs Co.",Thompson,Valarie,7605558146,"361 Furth Circle",NULL,"San Diego",CA,91217,USA,1166,105000,10222,"2004-02-19 00:00:00","2004-02-27 00:00:00","2004-02-20 00:00:00",Shipped,NULL,239,10222,S700_3962,31,95.34,17
239,"Collectable Mini Designs Co.",Thompson,Valarie,7605558146,"361 Furth Circle",NULL,"San Diego",CA,91217,USA,1166,105000,10222,"2004-02-19 00:00:00","2004-02-27 00:00:00","2004-02-20 00:00:00",Shipped,NULL,239,10222,S700_4002,43,74.03,2
239,"Collectable Mini Designs Co.",Thompson,Valarie,7605558146,"361 Furth Circle",NULL,"San Diego",CA,91217,USA,1166,105000,10222,"2004-02-19 00:00:00","2004-02-27 00:00:00","2004-02-20 00:00:00",Shipped,NULL,239,10222,S72_1253,31,45.69,7
239,"Collectable Mini Designs Co.",Thompson,Valarie,7605558146,"361 Furth Circle",NULL,"San Diego",CA,91217,USA,1166,105000,10222,"2004-02-19 00:00:00","2004-02-27 00:00:00","2004-02-20 00:00:00",Shipped,NULL,239,10222,S72_3212,36,63.34,18
239,"Collectable Mini Designs Co.",Thompson,Valarie,7605558146,"361 Furth Circle",NULL,"San Diego",CA,91217,USA,1166,105000,10226,"2004-02-26 00:00:00","2004-03-06 00:00:00","2004-03-02 00:00:00",Shipped,NULL,239,10226,S18_1589,38,109.51,4
239,"Collectable Mini Designs Co.",Thompson,Valarie,7605558146,"361 Furth Circle",NULL,"San Diego",CA,91217,USA,1166,105000,10226,"2004-02-26 00:00:00","2004-03-06 00:00:00","2004-03-02 00:00:00",Shipped,NULL,239,10226,S18_1984,24,162.17,7
239,"Collectable Mini Designs Co.",Thompson,Valarie,7605558146,"361 Furth Circle",NULL,"San Diego",CA,91217,USA,1166,105000,10226,"2004-02-26 00:00:00","2004-03-06 00:00:00","2004-03-02 00:00:00",Shipped,NULL,239,10226,S18_2870,24,134.64,5
239,"Collectable Mini Designs Co.",Thompson,Valarie,7605558146,"361 Furth Circle",NULL,"San Diego",CA,91217,USA,1166,105000,10226,"2004-02-26 00:00:00","2004-03-06 00:00:00","2004-03-02 00:00:00",Shipped,NULL,239,10226,S18_3685,46,159.65,6
239,"Collectable Mini Designs Co.",Thompson,Valarie,7605558146,"361 Furth Circle",NULL,"San Diego",CA,91217,USA,1166,105000,10226,"2004-02-26 00:00:00","2004-03-06 00:00:00","2004-03-02 00:00:00",Shipped,NULL,239,10226,S24_1046,21,60.26,1
239,"Collectable Mini Designs Co.",Thompson,Valarie,7605558146,"361 Furth Circle",NULL,"San Diego",CA,91217,USA,1166,105000,10226,"2004-02-26 00:00:00","2004-03-06 00:00:00","2004-03-02 00:00:00",Shipped,NULL,239,10226,S24_1628,36,43.27,3
239,"Collectable Mini Designs Co.",Thompson,Valarie,7605558146,"361 Furth Circle",NULL,"San Diego",CA,91217,USA,1166,105000,10226,"2004-02-26 00:00:00","2004-03-06 00:00:00","2004-03-02 00:00:00",Shipped,NULL,239,10226,S24_3432,48,92.09,2
379,"Collectables For Less Inc.",Nelson,Allen,6175558555,"7825 Douglas Av.",NULL,Brickhaven,MA,58339,USA,1188,70700,10147,"2003-09-05 00:00:00","2003-09-12 00:00:00","2003-09-09 00:00:00",Shipped,NULL,379,10147,S12_1099,48,192.62,7
379,"Collectables For Less Inc.",Nelson,Allen,6175558555,"7825 Douglas Av.",NULL,Brickhaven,MA,58339,USA,1188,70700,10147,"2003-09-05 00:00:00","2003-09-12 00:00:00","2003-09-09 00:00:00",Shipped,NULL,379,10147,S12_3380,31,112.74,5
379,"Collectables For Less Inc.",Nelson,Allen,6175558555,"7825 Douglas Av.",NULL,Brickhaven,MA,58339,USA,1188,70700,10147,"2003-09-05 00:00:00","2003-09-12 00:00:00","2003-09-09 00:00:00",Shipped,NULL,379,10147,S12_3990,21,63.84,8
379,"Collectables For Less Inc.",Nelson,Allen,6175558555,"7825 Douglas Av.",NULL,Brickhaven,MA,58339,USA,1188,70700,10147,"2003-09-05 00:00:00","2003-09-12 00:00:00","2003-09-09 00:00:00",Shipped,NULL,379,10147,S12_4675,33,97.89,4
379,"Collectables For Less Inc.",Nelson,Allen,6175558555,"7825 Douglas Av.",NULL,Brickhaven,MA,58339,USA,1188,70700,10147,"2003-09-05 00:00:00","2003-09-12 00:00:00","2003-09-09 00:00:00",Shipped,NULL,379,10147,S18_1889,26,82.39,3
379,"Collectables For Less Inc.",Nelson,Allen,6175558555,"7825 Douglas Av.",NULL,Brickhaven,MA,58339,USA,1188,70700,10147,"2003-09-05 00:00:00","2003-09-12 00:00:00","2003-09-09 00:00:00",Shipped,NULL,379,10147,S18_3278,36,86.04,10
379,"Collectables For Less Inc.",Nelson,Allen,6175558555,"7825 Douglas Av.",NULL,Brickhaven,MA,58339,USA,1188,70700,10147,"2003-09-05 00:00:00","2003-09-12 00:00:00","2003-09-09 00:00:00",Shipped,NULL,379,10147,S18_3482,37,119.06,9
379,"Collectables For Less Inc.",Nelson,Allen,6175558555,"7825 Douglas Av.",NULL,Brickhaven,MA,58339,USA,1188,70700,10147,"2003-09-05 00:00:00","2003-09-12 00:00:00","2003-09-09 00:00:00",Shipped,NULL,379,10147,S24_2972,25,42.67,1
379,"Collectables For Less Inc.",Nelson,Allen,6175558555,"7825 Douglas Av.",NULL,Brickhaven,MA,58339,USA,1188,70700,10147,"2003-09-05 00:00:00","2003-09-12 00:00:00","2003-09-09 00:00:00",Shipped,NULL,379,10147,S24_3371,30,68.58,6
379,"Collectables For Less Inc.",Nelson,Allen,6175558555,"7825 Douglas Av.",NULL,Brickhaven,MA,58339,USA,1188,70700,10147,"2003-09-05 00:00:00","2003-09-12 00:00:00","2003-09-09 00:00:00",Shipped,NULL,379,10147,S24_3856,23,126.39,2
379,"Collectables For Less Inc.",Nelson,Allen,6175558555,"7825 Douglas Av.",NULL,Brickhaven,MA,58339,USA,1188,70700,10147,"2003-09-05 00:00:00","2003-09-12 00:00:00","2003-09-09 00:00:00",Shipped,NULL,379,10147,S24_4620,31,64.67,11
379,"Collectables For Less Inc.",Nelson,Allen,6175558555,"7825 Douglas Av.",NULL,Brickhaven,MA,58339,USA,1188,70700,10274,"2004-07-21 00:00:00","2004-07-29 00:00:00","2004-07-22 00:00:00",Shipped,NULL,379,10274,S18_1662,41,164,1
379,"Collectables For Less Inc.",Nelson,Allen,6175558555,"7825 Douglas Av.",NULL,Brickhaven,MA,58339,USA,1188,70700,10274,"2004-07-21 00:00:00","2004-07-29 00:00:00","2004-07-22 00:00:00",Shipped,NULL,379,10274,S24_2841,40,65.08,2
379,"Collectables For Less Inc.",Nelson,Allen,6175558555,"7825 Douglas Av.",NULL,Brickhaven,MA,58339,USA,1188,70700,10274,"2004-07-21 00:00:00","2004-07-29 00:00:00","2004-07-22 00:00:00",Shipped,NULL,379,10274,S24_3420,24,72.33,3
379,"Collectables For Less Inc.",Nelson,Allen,6175558555,"7825 Douglas Av.",NULL,Brickhaven,MA,58339,USA,1188,70700,10274,"2004-07-21 00:00:00","2004-07-29 00:00:00","2004-07-22 00:00:00",Shipped,NULL,379,10274,S700_2047,24,90.52,5
379,"Collectables For Less Inc.",Nelson,Allen,6175558555,"7825 Douglas Av.",NULL,Brickhaven,MA,58339,USA,1188,70700,10274,"2004-07-21 00:00:00","2004-07-29 00:00:00","2004-07-22 00:00:00",Shipped,NULL,379,10274,S72_1253,32,58.6,4
379,"Collectables For Less Inc.",Nelson,Allen,6175558555,"7825 Douglas Av.",NULL,Brickhaven,MA,58339,USA,1188,70700,10369,"2005-01-20 00:00:00","2005-01-28 00:00:00","2005-01-24 00:00:00",Shipped,NULL,379,10369,S10_1949,41,110.12,2
379,"Collectables For Less Inc.",Nelson,Allen,6175558555,"7825 Douglas Av.",NULL,Brickhaven,MA,58339,USA,1188,70700,10369,"2005-01-20 00:00:00","2005-01-28 00:00:00","2005-01-24 00:00:00",Shipped,NULL,379,10369,S18_1342,44,210.01,8
379,"Collectables For Less Inc.",Nelson,Allen,6175558555,"7825 Douglas Av.",NULL,Brickhaven,MA,58339,USA,1188,70700,10369,"2005-01-20 00:00:00","2005-01-28 00:00:00","2005-01-24 00:00:00",Shipped,NULL,379,10369,S18_1367,32,98.63,7
379,"Collectables For Less Inc.",Nelson,Allen,6175558555,"7825 Douglas Av.",NULL,Brickhaven,MA,58339,USA,1188,70700,10369,"2005-01-20 00:00:00","2005-01-28 00:00:00","2005-01-24 00:00:00",Shipped,NULL,379,10369,S18_2949,42,109.08,1
379,"Collectables For Less Inc.",Nelson,Allen,6175558555,"7825 Douglas Av.",NULL,Brickhaven,MA,58339,USA,1188,70700,10369,"2005-01-20 00:00:00","2005-01-28 00:00:00","2005-01-24 00:00:00",Shipped,NULL,379,10369,S18_2957,28,44.21,6
379,"Collectables For Less Inc.",Nelson,Allen,6175558555,"7825 Douglas Av.",NULL,Brickhaven,MA,58339,USA,1188,70700,10369,"2005-01-20 00:00:00","2005-01-28 00:00:00","2005-01-24 00:00:00",Shipped,NULL,379,10369,S18_3136,21,94.22,5
379,"Collectables For Less Inc.",Nelson,Allen,6175558555,"7825 Douglas Av.",NULL,Brickhaven,MA,58339,USA,1188,70700,10369,"2005-01-20 00:00:00","2005-01-28 00:00:00","2005-01-24 00:00:00",Shipped,NULL,379,10369,S18_3320,45,73.08,4
379,"Collectables For Less Inc.",Nelson,Allen,6175558555,"7825 Douglas Av.",NULL,Brickhaven,MA,58339,USA,1188,70700,10369,"2005-01-20 00:00:00","2005-01-28 00:00:00","2005-01-24 00:00:00",Shipped,NULL,379,10369,S24_4258,40,86.92,3
321,"Corporate Gift Ideas Co.",Brown,Julie,6505551386,"7734 Strong St.",NULL,"San Francisco",CA,94217,USA,1165,105000,10159,"2003-10-10 00:00:00","2003-10-19 00:00:00","2003-10-16 00:00:00",Shipped,NULL,321,10159,S10_1678,49,106.23,14
321,"Corporate Gift Ideas Co.",Brown,Julie,6505551386,"7734 Strong St.",NULL,"San Francisco",CA,94217,USA,1165,105000,10159,"2003-10-10 00:00:00","2003-10-19 00:00:00","2003-10-16 00:00:00",Shipped,NULL,321,10159,S10_2016,37,135.59,17
321,"Corporate Gift Ideas Co.",Brown,Julie,6505551386,"7734 Strong St.",NULL,"San Francisco",CA,94217,USA,1165,105000,10159,"2003-10-10 00:00:00","2003-10-19 00:00:00","2003-10-16 00:00:00",Shipped,NULL,321,10159,S10_4698,22,187.85,16
321,"Corporate Gift Ideas Co.",Brown,Julie,6505551386,"7734 Strong St.",NULL,"San Francisco",CA,94217,USA,1165,105000,10159,"2003-10-10 00:00:00","2003-10-19 00:00:00","2003-10-16 00:00:00",Shipped,NULL,321,10159,S12_1099,41,202.35,2
321,"Corporate Gift Ideas Co.",Brown,Julie,6505551386,"7734 Strong St.",NULL,"San Francisco",CA,94217,USA,1165,105000,10159,"2003-10-10 00:00:00","2003-10-19 00:00:00","2003-10-16 00:00:00",Shipped,NULL,321,10159,S12_2823,38,164.18,13
321,"Corporate Gift Ideas Co.",Brown,Julie,6505551386,"7734 Strong St.",NULL,"San Francisco",CA,94217,USA,1165,105000,10159,"2003-10-10 00:00:00","2003-10-19 00:00:00","2003-10-16 00:00:00",Shipped,NULL,321,10159,S12_3990,24,73.42,3
321,"Corporate Gift Ideas Co.",Brown,Julie,6505551386,"7734 Strong St.",NULL,"San Francisco",CA,94217,USA,1165,105000,10159,"2003-10-10 00:00:00","2003-10-19 00:00:00","2003-10-16 00:00:00",Shipped,NULL,321,10159,S18_2625,42,51.48,18
321,"Corporate Gift Ideas Co.",Brown,Julie,6505551386,"7734 Strong St.",NULL,"San Francisco",CA,94217,USA,1165,105000,10159,"2003-10-10 00:00:00","2003-10-19 00:00:00","2003-10-16 00:00:00",Shipped,NULL,321,10159,S18_3278,21,81.21,5
321,"Corporate Gift Ideas Co.",Brown,Julie,6505551386,"7734 Strong St.",NULL,"San Francisco",CA,94217,USA,1165,105000,10159,"2003-10-10 00:00:00","2003-10-19 00:00:00","2003-10-16 00:00:00",Shipped,NULL,321,10159,S18_3482,25,145.52,4
321,"Corporate Gift Ideas Co.",Brown,Julie,6505551386,"7734 Strong St.",NULL,"San Francisco",CA,94217,USA,1165,105000,10159,"2003-10-10 00:00:00","2003-10-19 00:00:00","2003-10-16 00:00:00",Shipped,NULL,321,10159,S18_3782,21,64.66,8
321,"Corporate Gift Ideas Co.",Brown,Julie,6505551386,"7734 Strong St.",NULL,"San Francisco",CA,94217,USA,1165,105000,10159,"2003-10-10 00:00:00","2003-10-19 00:00:00","2003-10-16 00:00:00",Shipped,NULL,321,10159,S18_4721,32,144.34,7
321,"Corporate Gift Ideas Co.",Brown,Julie,6505551386,"7734 Strong St.",NULL,"San Francisco",CA,94217,USA,1165,105000,10159,"2003-10-10 00:00:00","2003-10-19 00:00:00","2003-10-16 00:00:00",Shipped,NULL,321,10159,S24_1578,44,121.72,15
321,"Corporate Gift Ideas Co.",Brown,Julie,6505551386,"7734 Strong St.",NULL,"San Francisco",CA,94217,USA,1165,105000,10159,"2003-10-10 00:00:00","2003-10-19 00:00:00","2003-10-16 00:00:00",Shipped,NULL,321,10159,S24_2360,27,80.34,11
321,"Corporate Gift Ideas Co.",Brown,Julie,6505551386,"7734 Strong St.",NULL,"San Francisco",CA,94217,USA,1165,105000,10159,"2003-10-10 00:00:00","2003-10-19 00:00:00","2003-10-16 00:00:00",Shipped,NULL,321,10159,S24_3371,50,69.8,1
321,"Corporate Gift Ideas Co.",Brown,Julie,6505551386,"7734 Strong St.",NULL,"San Francisco",CA,94217,USA,1165,105000,10159,"2003-10-10 00:00:00","2003-10-19 00:00:00","2003-10-16 00:00:00",Shipped,NULL,321,10159,S24_4620,23,67.1,6
321,"Corporate Gift Ideas Co.",Brown,Julie,6505551386,"7734 Strong St.",NULL,"San Francisco",CA,94217,USA,1165,105000,10159,"2003-10-10 00:00:00","2003-10-19 00:00:00","2003-10-16 00:00:00",Shipped,NULL,321,10159,S32_2206,35,35.4,9
321,"Corporate Gift Ideas Co.",Brown,Julie,6505551386,"7734 Strong St.",NULL,"San Francisco",CA,94217,USA,1165,105000,10159,"2003-10-10 00:00:00","2003-10-19 00:00:00","2003-10-16 00:00:00",Shipped,NULL,321,10159,S32_4485,23,102.05,12
321,"Corporate Gift Ideas Co.",Brown,Julie,6505551386,"7734 Strong St.",NULL,"San Francisco",CA,94217,USA,1165,105000,10159,"2003-10-10 00:00:00","2003-10-19 00:00:00","2003-10-16 00:00:00",Shipped,NULL,321,10159,S50_4713,31,71.6,10
321,"Corporate Gift Ideas Co.",Brown,Julie,6505551386,"7734 Strong St.",NULL,"San Francisco",CA,94217,USA,1165,105000,10162,"2003-10-18 00:00:00","2003-10-26 00:00:00","2003-10-19 00:00:00",Shipped,NULL,321,10162,S18_1342,48,91.44,2
321,"Corporate Gift Ideas Co.",Brown,Julie,6505551386,"7734 Strong St.",NULL,"San Francisco",CA,94217,USA,1165,105000,10162,"2003-10-18 00:00:00","2003-10-26 00:00:00","2003-10-19 00:00:00",Shipped,NULL,321,10162,S18_1367,45,51.21,1
321,"Corporate Gift Ideas Co.",Brown,Julie,6505551386,"7734 Strong St.",NULL,"San Francisco",CA,94217,USA,1165,105000,10162,"2003-10-18 00:00:00","2003-10-26 00:00:00","2003-10-19 00:00:00",Shipped,NULL,321,10162,S18_1749,29,178.5,9
321,"Corporate Gift Ideas Co.",Brown,Julie,6505551386,"7734 Strong St.",NULL,"San Francisco",CA,94217,USA,1165,105000,10162,"2003-10-18 00:00:00","2003-10-26 00:00:00","2003-10-19 00:00:00",Shipped,NULL,321,10162,S18_2248,27,69.62,8
321,"Corporate Gift Ideas Co.",Brown,Julie,6505551386,"7734 Strong St.",NULL,"San Francisco",CA,94217,USA,1165,105000,10162,"2003-10-18 00:00:00","2003-10-26 00:00:00","2003-10-19 00:00:00",Shipped,NULL,321,10162,S18_2325,38,113.15,6
321,"Corporate Gift Ideas Co.",Brown,Julie,6505551386,"7734 Strong St.",NULL,"San Francisco",CA,94217,USA,1165,105000,10162,"2003-10-18 00:00:00","2003-10-26 00:00:00","2003-10-19 00:00:00",Shipped,NULL,321,10162,S18_2795,48,150.19,3
321,"Corporate Gift Ideas Co.",Brown,Julie,6505551386,"7734 Strong St.",NULL,"San Francisco",CA,94217,USA,1165,105000,10162,"2003-10-18 00:00:00","2003-10-26 00:00:00","2003-10-19 00:00:00",Shipped,NULL,321,10162,S18_4409,39,100.31,10
321,"Corporate Gift Ideas Co.",Brown,Julie,6505551386,"7734 Strong St.",NULL,"San Francisco",CA,94217,USA,1165,105000,10162,"2003-10-18 00:00:00","2003-10-26 00:00:00","2003-10-19 00:00:00",Shipped,NULL,321,10162,S24_1937,37,27.22,5
321,"Corporate Gift Ideas Co.",Brown,Julie,6505551386,"7734 Strong St.",NULL,"San Francisco",CA,94217,USA,1165,105000,10162,"2003-10-18 00:00:00","2003-10-26 00:00:00","2003-10-19 00:00:00",Shipped,NULL,321,10162,S24_2022,43,36.29,4
321,"Corporate Gift Ideas Co.",Brown,Julie,6505551386,"7734 Strong St.",NULL,"San Francisco",CA,94217,USA,1165,105000,10162,"2003-10-18 00:00:00","2003-10-26 00:00:00","2003-10-19 00:00:00",Shipped,NULL,321,10162,S24_3969,37,38.98,7
321,"Corporate Gift Ideas Co.",Brown,Julie,6505551386,"7734 Strong St.",NULL,"San Francisco",CA,94217,USA,1165,105000,10381,"2005-02-17 00:00:00","2005-02-25 00:00:00","2005-02-18 00:00:00",Shipped,NULL,321,10381,S10_1949,36,229.3,3
321,"Corporate Gift Ideas Co.",Brown,Julie,6505551386,"7734 Strong St.",NULL,"San Francisco",CA,94217,USA,1165,105000,10381,"2005-02-17 00:00:00","2005-02-25 00:00:00","2005-02-18 00:00:00",Shipped,NULL,321,10381,S10_4962,37,168.42,6
321,"Corporate Gift Ideas Co.",Brown,Julie,6505551386,"7734 Strong St.",NULL,"San Francisco",CA,94217,USA,1165,105000,10381,"2005-02-17 00:00:00","2005-02-25 00:00:00","2005-02-18 00:00:00",Shipped,NULL,321,10381,S12_1666,20,147.6,1
321,"Corporate Gift Ideas Co.",Brown,Julie,6505551386,"7734 Strong St.",NULL,"San Francisco",CA,94217,USA,1165,105000,10381,"2005-02-17 00:00:00","2005-02-25 00:00:00","2005-02-18 00:00:00",Shipped,NULL,321,10381,S18_1097,48,98,2
321,"Corporate Gift Ideas Co.",Brown,Julie,6505551386,"7734 Strong St.",NULL,"San Francisco",CA,94217,USA,1165,105000,10381,"2005-02-17 00:00:00","2005-02-25 00:00:00","2005-02-18 00:00:00",Shipped,NULL,321,10381,S18_1367,25,52.83,9
321,"Corporate Gift Ideas Co.",Brown,Julie,6505551386,"7734 Strong St.",NULL,"San Francisco",CA,94217,USA,1165,105000,10381,"2005-02-17 00:00:00","2005-02-25 00:00:00","2005-02-18 00:00:00",Shipped,NULL,321,10381,S18_2432,35,48.62,7
321,"Corporate Gift Ideas Co.",Brown,Julie,6505551386,"7734 Strong St.",NULL,"San Francisco",CA,94217,USA,1165,105000,10381,"2005-02-17 00:00:00","2005-02-25 00:00:00","2005-02-18 00:00:00",Shipped,NULL,321,10381,S18_2949,41,105.36,8
321,"Corporate Gift Ideas Co.",Brown,Julie,6505551386,"7734 Strong St.",NULL,"San Francisco",CA,94217,USA,1165,105000,10381,"2005-02-17 00:00:00","2005-02-25 00:00:00","2005-02-18 00:00:00",Shipped,NULL,321,10381,S18_2957,40,68.08,4
321,"Corporate Gift Ideas Co.",Brown,Julie,6505551386,"7734 Strong St.",NULL,"San Francisco",CA,94217,USA,1165,105000,10381,"2005-02-17 00:00:00","2005-02-25 00:00:00","2005-02-18 00:00:00",Shipped,NULL,321,10381,S18_3136,35,122.52,5
321,"Corporate Gift Ideas Co.",Brown,Julie,6505551386,"7734 Strong St.",NULL,"San Francisco",CA,94217,USA,1165,105000,10384,"2005-02-23 00:00:00","2005-03-06 00:00:00","2005-02-27 00:00:00",Shipped,NULL,321,10384,S10_4757,34,142.55,4
321,"Corporate Gift Ideas Co.",Brown,Julie,6505551386,"7734 Strong St.",NULL,"San Francisco",CA,94217,USA,1165,105000,10384,"2005-02-23 00:00:00","2005-03-06 00:00:00","2005-02-27 00:00:00",Shipped,NULL,321,10384,S24_2011,28,80.54,3
321,"Corporate Gift Ideas Co.",Brown,Julie,6505551386,"7734 Strong St.",NULL,"San Francisco",CA,94217,USA,1165,105000,10384,"2005-02-23 00:00:00","2005-03-06 00:00:00","2005-02-27 00:00:00",Shipped,NULL,321,10384,S24_3151,43,97.87,2
321,"Corporate Gift Ideas Co.",Brown,Julie,6505551386,"7734 Strong St.",NULL,"San Francisco",CA,94217,USA,1165,105000,10384,"2005-02-23 00:00:00","2005-03-06 00:00:00","2005-02-27 00:00:00",Shipped,NULL,321,10384,S700_1938,49,130.56,1
458,"Corrida Auto Replicas, Ltd",Sommer,"Martín ","(91) 555 22 82","C/ Araquil, 67",NULL,Madrid,NULL,28023,Spain,1702,104600,10126,"2003-05-28 00:00:00","2003-06-07 00:00:00","2003-06-02 00:00:00",Shipped,NULL,458,10126,S10_1949,38,192.87,11
458,"Corrida Auto Replicas, Ltd",Sommer,"Martín ","(91) 555 22 82","C/ Araquil, 67",NULL,Madrid,NULL,28023,Spain,1702,104600,10126,"2003-05-28 00:00:00","2003-06-07 00:00:00","2003-06-02 00:00:00",Shipped,NULL,458,10126,S10_4962,22,152.17,4
458,"Corrida Auto Replicas, Ltd",Sommer,"Martín ","(91) 555 22 82","C/ Araquil, 67",NULL,Madrid,NULL,28023,Spain,1702,104600,10126,"2003-05-28 00:00:00","2003-06-07 00:00:00","2003-06-02 00:00:00",Shipped,NULL,458,10126,S12_1666,21,116.17,8
458,"Corrida Auto Replicas, Ltd",Sommer,"Martín ","(91) 555 22 82","C/ Araquil, 67",NULL,Madrid,NULL,28023,Spain,1702,104600,10126,"2003-05-28 00:00:00","2003-06-07 00:00:00","2003-06-02 00:00:00",Shipped,NULL,458,10126,S18_1097,38,101.5,10
458,"Corrida Auto Replicas, Ltd",Sommer,"Martín ","(91) 555 22 82","C/ Araquil, 67",NULL,Madrid,NULL,28023,Spain,1702,104600,10126,"2003-05-28 00:00:00","2003-06-07 00:00:00","2003-06-02 00:00:00",Shipped,NULL,458,10126,S18_1367,42,54.99,17
458,"Corrida Auto Replicas, Ltd",Sommer,"Martín ","(91) 555 22 82","C/ Araquil, 67",NULL,Madrid,NULL,28023,Spain,1702,104600,10126,"2003-05-28 00:00:00","2003-06-07 00:00:00","2003-06-02 00:00:00",Shipped,NULL,458,10126,S18_2432,43,65.02,2
458,"Corrida Auto Replicas, Ltd",Sommer,"Martín ","(91) 555 22 82","C/ Araquil, 67",NULL,Madrid,NULL,28023,Spain,1702,104600,10126,"2003-05-28 00:00:00","2003-06-07 00:00:00","2003-06-02 00:00:00",Shipped,NULL,458,10126,S18_2949,31,90.17,12
458,"Corrida Auto Replicas, Ltd",Sommer,"Martín ","(91) 555 22 82","C/ Araquil, 67",NULL,Madrid,NULL,28023,Spain,1702,104600,10126,"2003-05-28 00:00:00","2003-06-07 00:00:00","2003-06-02 00:00:00",Shipped,NULL,458,10126,S18_2957,46,73.7,14
458,"Corrida Auto Replicas, Ltd",Sommer,"Martín ","(91) 555 22 82","C/ Araquil, 67",NULL,Madrid,NULL,28023,Spain,1702,104600,10126,"2003-05-28 00:00:00","2003-06-07 00:00:00","2003-06-02 00:00:00",Shipped,NULL,458,10126,S18_3136,30,97.39,13
458,"Corrida Auto Replicas, Ltd",Sommer,"Martín ","(91) 555 22 82","C/ Araquil, 67",NULL,Madrid,NULL,28023,Spain,1702,104600,10126,"2003-05-28 00:00:00","2003-06-07 00:00:00","2003-06-02 00:00:00",Shipped,NULL,458,10126,S18_3320,38,82.34,16
